Codi IDESCAT,Codi INE,Municipi,Codi Comarca 2023,Comarca 2023,Codi Província,Província,Àmbit funcional,Any,Iniciats HPO,Acabats HPO,Longitud Municipi,Latitud Municipi,Georeferència Municipi
171387,17138,Portbou,02,Alt Empordà,17,Girona,Comarques Gironines,2022,0,0,3.16246997,42.42638049,POINT (3.16246997 42.42638049)
251667,25166,Pinell de Solsonès,35,Solsonès,25,Lleida,Comarques Centrals,2008,0,0,1.418757039,41.95015594,POINT (1.418757039 41.95015594)
081192,08119,Masquefa,06,Anoia,08,Barcelona,Penedès,2017,0,0,1.81185265,41.50189427,POINT (1.81185265 41.50189427)
430733,43073,Llorac,16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2004,0,0,1.307155552,41.55650686,POINT (1.307155552 41.55650686)
080885,08088,"Garriga, la",41,Vallès Oriental,08,Barcelona,Metropolità,2003,0,0,2.285838545,41.68530786,POINT (2.285838545 41.68530786)
250077,25007,Albatàrrec,33,Segrià,25,Lleida,Ponent,2017,0,0,0.605376149,41.57307862,POINT (0.605376149 41.57307862)
082726,08272,Sora,24,Osona,08,Barcelona,Comarques Centrals,2008,0,0,2.159795294,42.11049281,POINT (2.159795294 42.11049281)
081311,08131,Montesquiu,24,Osona,08,Barcelona,Comarques Centrals,2013,0,0,2.209866277,42.10989357,POINT (2.209866277 42.10989357)
082541,08254,"Esquirol, l'",24,Osona,08,Barcelona,Comarques Centrals,2014,0,0,2.368244029,42.03550806,POINT (2.368244029 42.03550806)
252516,25251,Vilanova de Segrià,33,Segrià,25,Lleida,Ponent,2020,0,0,0.618737616,41.71252913,POINT (0.618737616 41.71252913)
251575,25157,Ossó de Sió,38,Urgell,25,Lleida,Ponent,2012,0,0,1.159428883,41.75463582,POINT (1.159428883 41.75463582)
082938,08293,Vallcebre,14,Berguedà,08,Barcelona,Comarques Centrals,2010,0,0,1.818586195,42.20333326,POINT (1.818586195 42.20333326)
082508,08250,Santa Margarida de Montbui,06,Anoia,08,Barcelona,Penedès,2021,0,0,1.608065901,41.57382772,POINT (1.608065901 41.57382772)
170144,17014,"Vajol, la",02,Alt Empordà,17,Girona,Comarques Gironines,2009,0,0,2.800342985,42.40378073,POINT (2.800342985 42.40378073)
250313,25031,Arres,39,Val d'Aran,25,Lleida,Alt Pirineu i Aran,2016,0,0,0.711147895,42.75497977,POINT (0.711147895 42.75497977)
081363,08136,Montornès del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2003,0,0,2.267313544,41.54526095,POINT (2.267313544 41.54526095)
082378,08237,Sant Quirze de Besora,24,Osona,08,Barcelona,Comarques Centrals,2019,0,0,2.22222543,42.10028539,POINT (2.22222543 42.10028539)
251193,25119,Juneda,18,Garrigues,25,Lleida,Ponent,2002,0,0,0.825199319,41.54870764,POINT (0.825199319 41.54870764)
082652,08265,Sant Vicenç de Torelló,24,Osona,08,Barcelona,Comarques Centrals,2002,0,0,2.274015277,42.06260072,POINT (2.274015277 42.06260072)
430287,43028,"Bisbal del Penedès, la",12,Baix Penedès,43,Tarragona,Penedès,2013,0,0,1.487744296,41.28047573,POINT (1.487744296 41.28047573)
439044,43904,"Aldea, l'",09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2019,0,0,0.620293809,40.74589422,POINT (0.620293809 40.74589422)
170433,17043,Queralbs,31,Ripollès,17,Girona,Comarques Gironines,2021,0,0,2.162693687,42.34849447,POINT (2.162693687 42.34849447)
430712,43071,Horta de Sant Joan,37,Terra Alta,43,Tarragona,Terres de l'Ebre,2010,0,18,0.31686019,40.95383083,POINT (0.31686019 40.95383083)
081081,08108,Lliçà de Vall,41,Vallès Oriental,08,Barcelona,Metropolità,2020,0,0,2.239084658,41.58630762,POINT (2.239084658 41.58630762)
081430,08143,Òdena,06,Anoia,08,Barcelona,Penedès,2021,0,0,1.641588518,41.60674209,POINT (1.641588518 41.60674209)
250447,25044,Bassella,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2009,0,0,1.294293646,42.00590676,POINT (1.294293646 42.00590676)
089024,08902,Vilanova del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2010,0,0,2.288998615,41.55405656,POINT (2.288998615 41.55405656)
430206,43020,Banyeres del Penedès,12,Baix Penedès,43,Tarragona,Penedès,2006,39,0,1.580800344,41.27936622,POINT (1.580800344 41.27936622)
083036,08303,Vilanova de Sau,24,Osona,08,Barcelona,Comarques Centrals,2003,0,0,2.384824808,41.94711624,POINT (2.384824808 41.94711624)
081521,08152,Orpí,06,Anoia,08,Barcelona,Penedès,2015,0,0,1.60692923,41.52900383,POINT (1.60692923 41.52900383)
081568,08156,Palau-solità i Plegamans,40,Vallès Occidental,08,Barcelona,Metropolità,2007,0,0,2.178421008,41.58754343,POINT (2.178421008 41.58754343)
081069,08106,Llinars del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2005,0,0,2.404620012,41.63915185,POINT (2.404620012 41.63915185)
431690,43169,Vilaplana,08,Baix Camp,43,Tarragona,Camp de Tarragona,2002,0,0,1.03310439,41.22866612,POINT (1.03310439 41.22866612)
170405,17040,Canet d'Adri,20,Gironès,17,Girona,Comarques Gironines,2005,0,0,2.737062442,42.03334923,POINT (2.737062442 42.03334923)
431093,43109,"Pobla de Mafumet, la",36,Tarragonès,43,Tarragona,Camp de Tarragona,2018,0,0,1.209284685,41.18758866,POINT (1.209284685 41.18758866)
170293,17029,Boadella i les Escaules,02,Alt Empordà,17,Girona,Comarques Gironines,2012,0,0,2.857547428,42.33108746,POINT (2.857547428 42.33108746)
170209,17020,Bescanó,20,Gironès,17,Girona,Comarques Gironines,2007,0,0,2.743365182,41.96540335,POINT (2.743365182 41.96540335)
170583,17058,Crespià,28,Pla de l'Estany,17,Girona,Comarques Gironines,2016,0,0,2.797909523,42.18778054,POINT (2.797909523 42.18778054)
430189,43018,Arnes,37,Terra Alta,43,Tarragona,Terres de l'Ebre,2015,0,0,0.260519691,40.91015257,POINT (0.260519691 40.91015257)
250616,25061,Cabó,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2005,0,0,1.246936817,42.23886454,POINT (1.246936817 42.23886454)
170209,17020,Bescanó,20,Gironès,17,Girona,Comarques Gironines,2016,0,0,2.743365182,41.96540335,POINT (2.743365182 41.96540335)
080174,08017,Balenyà,24,Osona,08,Barcelona,Comarques Centrals,2009,0,0,2.235188771,41.81537217,POINT (2.235188771 41.81537217)
080706,08070,Collsuspina,42,Moianès,08,Barcelona,Comarques Centrals,2011,0,0,2.175314238,41.82579764,POINT (2.175314238 41.82579764)
171616,17161,Sant Feliu de Pallerols,19,Garrotxa,17,Girona,Comarques Gironines,2011,0,0,2.50747617,42.0754392,POINT (2.50747617 42.0754392)
170806,17080,Gombrèn,31,Ripollès,17,Girona,Comarques Gironines,2018,0,0,2.090942855,42.24785517,POINT (2.090942855 42.24785517)
430249,43024,Bellvei,12,Baix Penedès,43,Tarragona,Penedès,2002,0,0,1.576455639,41.24134335,POINT (1.576455639 41.24134335)
431665,43166,Vilallonga del Camp,36,Tarragonès,43,Tarragona,Camp de Tarragona,2018,0,0,1.205916871,41.21136969,POINT (1.205916871 41.21136969)
082325,08232,Sant Pere de Riudebitlles,03,Alt Penedès,08,Barcelona,Penedès,2011,0,0,1.701326925,41.45319447,POINT (1.701326925 41.45319447)
089024,08902,Vilanova del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2005,0,0,2.288998615,41.55405656,POINT (2.288998615 41.55405656)
170926,17092,Llançà,02,Alt Empordà,17,Girona,Comarques Gironines,2015,0,0,3.150763207,42.36201125,POINT (3.150763207 42.36201125)
171582,17158,Sant Climent Sescebes,02,Alt Empordà,17,Girona,Comarques Gironines,2006,0,0,2.980043309,42.36898126,POINT (2.980043309 42.36898126)
080543,08054,Castellbisbal,40,Vallès Occidental,08,Barcelona,Metropolità,2004,0,0,1.981226635,41.47487524,POINT (1.981226635 41.47487524)
251543,25154,"Omells de Na Gaia, els",38,Urgell,25,Lleida,Ponent,2021,0,0,1.07510478,41.50068029,POINT (1.07510478 41.50068029)
080594,08059,Castellfollit del Boix,07,Bages,08,Barcelona,Comarques Centrals,2011,0,0,1.683366337,41.66718916,POINT (1.683366337 41.66718916)
250595,25059,Bossòst,39,Val d'Aran,25,Lleida,Alt Pirineu i Aran,2013,0,0,0.691705542,42.78354193,POINT (0.691705542 42.78354193)
250328,25032,Arsèguel,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2020,0,0,1.582876907,42.35010072,POINT (1.582876907 42.35010072)
080351,08035,Calella,21,Maresme,08,Barcelona,Metropolità,2017,0,0,2.65721784,41.61327142,POINT (2.65721784 41.61327142)
431009,43100,"Pallaresos, els",36,Tarragonès,43,Tarragona,Camp de Tarragona,2006,0,0,1.271857414,41.17535981,POINT (1.271857414 41.17535981)
080749,08074,Cubelles,17,Garraf,08,Barcelona,Penedès,2012,0,0,1.672526156,41.20825098,POINT (1.672526156 41.20825098)
082401,08240,Sant Sadurní d'Anoia,03,Alt Penedès,08,Barcelona,Penedès,2006,0,56,1.787300544,41.42421161,POINT (1.787300544 41.42421161)
170353,17035,Camós,28,Pla de l'Estany,17,Girona,Comarques Gironines,2021,0,0,2.768048383,42.09382295,POINT (2.768048383 42.09382295)
171729,17172,Sant Martí de Llémena,20,Gironès,17,Girona,Comarques Gironines,2020,0,0,2.647611077,42.0361542,POINT (2.647611077 42.0361542)
252038,25203,"Seu d'Urgell, la",04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2017,0,0,1.462430747,42.35809762,POINT (1.462430747 42.35809762)
252189,25218,Tarrés,18,Garrigues,25,Lleida,Ponent,2011,0,0,1.020144555,41.42290082,POINT (1.020144555 41.42290082)
250518,25051,Bellver de Cerdanya,15,Cerdanya,25,Lleida,Alt Pirineu i Aran,2004,0,0,1.774387211,42.37073001,POINT (1.774387211 42.37073001)
081496,08149,Olost,43,Lluçanès,08,Barcelona,Comarques Centrals,2022,0,0,2.095728143,41.98580669,POINT (2.095728143 41.98580669)
080765,08076,Esparreguera,11,Baix Llobregat,08,Barcelona,Metropolità,2018,0,0,1.870708537,41.53896619,POINT (1.870708537 41.53896619)
080459,08045,Capolat,14,Berguedà,08,Barcelona,Comarques Centrals,2014,0,0,1.753178363,42.07723654,POINT (1.753178363 42.07723654)
430189,43018,Arnes,37,Terra Alta,43,Tarragona,Terres de l'Ebre,2010,0,0,0.260519691,40.91015257,POINT (0.260519691 40.91015257)
080752,08075,Dosrius,21,Maresme,08,Barcelona,Metropolità,2012,0,0,2.405853754,41.59467541,POINT (2.405853754 41.59467541)
431785,43178,Vinyols i els Arcs,08,Baix Camp,43,Tarragona,Camp de Tarragona,2010,0,0,1.039134837,41.11362398,POINT (1.039134837 41.11362398)
431732,43173,"Vilella Alta, la",29,Priorat,43,Tarragona,Camp de Tarragona,2011,0,0,0.781334275,41.22464309,POINT (0.781334275 41.22464309)
431634,43163,"Vendrell, el",12,Baix Penedès,43,Tarragona,Penedès,2021,0,0,1.53509551,41.22012232,POINT (1.53509551 41.22012232)
250432,25043,"Vall de Boí, la",05,Alta Ribagorça,25,Lleida,Alt Pirineu i Aran,2022,0,0,0.800461177,42.50458673,POINT (0.800461177 42.50458673)
082649,08264,Sant Vicenç de Montalt,21,Maresme,08,Barcelona,Metropolità,2009,0,0,2.508766296,41.57901954,POINT (2.508766296 41.57901954)
252017,25201,Sarroca de Bellera,25,Pallars Jussà,25,Lleida,Alt Pirineu i Aran,2021,0,0,0.881107541,42.35976804,POINT (0.881107541 42.35976804)
251749,25174,"Portella, la",33,Segrià,25,Lleida,Ponent,2020,0,0,0.639175932,41.73963592,POINT (0.639175932 41.73963592)
170577,17057,Corçà,10,Baix Empordà,17,Girona,Comarques Gironines,2002,0,0,3.017294311,41.98982108,POINT (3.017294311 41.98982108)
172082,17208,"Vall de Bianya, la",19,Garrotxa,17,Girona,Comarques Gironines,2014,0,0,2.45553093,42.21106657,POINT (2.45553093 42.21106657)
431037,43103,Perafort,36,Tarragonès,43,Tarragona,Camp de Tarragona,2017,0,0,1.255500189,41.19072089,POINT (1.255500189 41.19072089)
080082,08008,Argençola,06,Anoia,08,Barcelona,Penedès,2012,0,0,1.444155159,41.59753198,POINT (1.444155159 41.59753198)
082068,08206,Sant Cugat Sesgarrigues,03,Alt Penedès,08,Barcelona,Penedès,2020,0,0,1.75236167,41.36261514,POINT (1.75236167 41.36261514)
431264,43126,"Riera de Gaià, la",36,Tarragonès,43,Tarragona,Camp de Tarragona,2007,0,0,1.361392723,41.16484026,POINT (1.361392723 41.16484026)
081537,08153,Òrrius,21,Maresme,08,Barcelona,Metropolità,2018,0,0,2.35494046,41.55508453,POINT (2.35494046 41.55508453)
172229,17222,Vilaür,02,Alt Empordà,17,Girona,Comarques Gironines,2014,0,0,2.953885017,42.14353764,POINT (2.953885017 42.14353764)
170558,17055,Colomers,10,Baix Empordà,17,Girona,Comarques Gironines,2004,0,0,2.987081633,42.08438237,POINT (2.987081633 42.08438237)
252483,25248,Vilanova de Bellpuig,27,Pla d'Urgell,25,Lleida,Ponent,2006,0,0,0.961223054,41.61479322,POINT (0.961223054 41.61479322)
080620,08062,Castellnou de Bages,07,Bages,08,Barcelona,Comarques Centrals,2006,0,0,1.836910755,41.8341297,POINT (1.836910755 41.8341297)
172082,17208,"Vall de Bianya, la",19,Garrotxa,17,Girona,Comarques Gironines,2012,0,0,2.45553093,42.21106657,POINT (2.45553093 42.21106657)
252173,25217,Tàrrega,38,Urgell,25,Lleida,Ponent,2013,0,0,1.139054429,41.64628389,POINT (1.139054429 41.64628389)
081878,08187,Sabadell,40,Vallès Occidental,08,Barcelona,Metropolità,2007,714,207,2.108551925,41.54637803,POINT (2.108551925 41.54637803)
252252,25225,Tornabous,38,Urgell,25,Lleida,Ponent,2015,0,0,1.05285368,41.70153249,POINT (1.05285368 41.70153249)
081363,08136,Montornès del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2004,0,0,2.267313544,41.54526095,POINT (2.267313544 41.54526095)
172333,17233,Vilobí d'Onyar,34,Selva,17,Girona,Comarques Gironines,2008,0,0,2.742918474,41.88837663,POINT (2.742918474 41.88837663)
082080,08208,Sant Esteve Sesrovires,11,Baix Llobregat,08,Barcelona,Metropolità,2022,0,0,1.874365808,41.49324532,POINT (1.874365808 41.49324532)
250241,25024,Alt Àneu,26,Pallars Sobirà,25,Lleida,Alt Pirineu i Aran,2011,0,0,1.108575263,42.63397364,POINT (1.108575263 42.63397364)
251556,25155,Organyà,04,Alt Urgell,25,Lleida,Alt Pirineu i Aran,2016,0,0,1.327366452,42.21071699,POINT (1.327366452 42.21071699)
170911,17091,Llanars,31,Ripollès,17,Girona,Comarques Gironines,2002,0,0,2.344137229,42.32095448,POINT (2.344137229 42.32095448)
083041,08304,Vilobí del Penedès,03,Alt Penedès,08,Barcelona,Penedès,2017,0,0,1.663622541,41.39024459,POINT (1.663622541 41.39024459)
251137,25113,Ivars d'Urgell,27,Pla d'Urgell,25,Lleida,Ponent,2012,0,0,0.98674138,41.68195747,POINT (0.98674138 41.68195747)
080288,08028,Cabrera d'Anoia,06,Anoia,08,Barcelona,Penedès,2012,0,0,1.703544417,41.47766643,POINT (1.703544417 41.47766643)
081228,08122,Mediona,03,Alt Penedès,08,Barcelona,Penedès,2013,0,0,1.611341144,41.47678877,POINT (1.611341144 41.47678877)
430918,43091,Mont-ral,01,Alt Camp,43,Tarragona,Camp de Tarragona,2006,0,0,1.096974798,41.28690992,POINT (1.096974798 41.28690992)
430918,43091,Mont-ral,01,Alt Camp,43,Tarragona,Camp de Tarragona,2002,0,0,1.096974798,41.28690992,POINT (1.096974798 41.28690992)
171077,17107,Molló,31,Ripollès,17,Girona,Comarques Gironines,2020,0,0,2.404208714,42.34680531,POINT (2.404208714 42.34680531)
171215,17121,Palau-sator,10,Baix Empordà,17,Girona,Comarques Gironines,2017,0,0,3.111179563,41.98932789,POINT (3.111179563 41.98932789)
080446,08044,Capellades,06,Anoia,08,Barcelona,Penedès,2016,0,0,1.685814119,41.53091212,POINT (1.685814119 41.53091212)
081607,08160,Perafita,43,Lluçanès,08,Barcelona,Comarques Centrals,2020,0,0,2.106999046,42.04226681,POINT (2.106999046 42.04226681)
082107,08210,Sant Feliu de Codines,41,Vallès Oriental,08,Barcelona,Metropolità,2012,0,0,2.164546597,41.68891823,POINT (2.164546597 41.68891823)
251214,25121,Les,39,Val d'Aran,25,Lleida,Alt Pirineu i Aran,2004,10,0,0.709878949,42.81015343,POINT (0.709878949 42.81015343)
170078,17007,Amer,34,Selva,17,Girona,Comarques Gironines,2022,0,0,2.603222047,42.00913383,POINT (2.603222047 42.00913383)
081751,08175,Puig-reig,14,Berguedà,08,Barcelona,Comarques Centrals,2005,0,0,1.87898946,41.97413283,POINT (1.87898946 41.97413283)
082515,08251,Santa Margarida i els Monjos,03,Alt Penedès,08,Barcelona,Penedès,2010,0,40,1.663058723,41.32137517,POINT (1.663058723 41.32137517)
081831,08183,Roda de Ter,24,Osona,08,Barcelona,Comarques Centrals,2021,0,0,2.309491592,41.98080557,POINT (2.309491592 41.98080557)
171175,17117,Palafrugell,10,Baix Empordà,17,Girona,Comarques Gironines,2002,49,51,3.164065976,41.91495458,POINT (3.164065976 41.91495458)
080538,08053,Castellbell i el Vilar,07,Bages,08,Barcelona,Comarques Centrals,2020,0,0,1.860478136,41.62939237,POINT (1.860478136 41.62939237)
081483,08148,Olivella,17,Garraf,08,Barcelona,Penedès,2012,0,0,1.812242091,41.31031156,POINT (1.812242091 41.31031156)
082779,08277,Talamanca,07,Bages,08,Barcelona,Comarques Centrals,2014,0,0,1.977139773,41.73809931,POINT (1.977139773 41.73809931)
431457,43145,"Selva del Camp, la",08,Baix Camp,43,Tarragona,Camp de Tarragona,2002,0,0,1.136882482,41.21515423,POINT (1.136882482 41.21515423)
081770,08177,"Quar, la",14,Berguedà,08,Barcelona,Comarques Centrals,2006,0,0,1.96148824,42.08088762,POINT (1.96148824 42.08088762)
081666,08166,"Pobla de Lillet, la",14,Berguedà,08,Barcelona,Comarques Centrals,2004,0,0,1.974683055,42.24338043,POINT (1.974683055 42.24338043)
430094,43009,Alforja,08,Baix Camp,43,Tarragona,Camp de Tarragona,2003,0,0,0.975275129,41.21045485,POINT (0.975275129 41.21045485)
171735,17173,Sant Martí Vell,20,Gironès,17,Girona,Comarques Gironines,2004,0,0,2.931303885,42.01981256,POINT (2.931303885 42.01981256)
171432,17143,Rabós,02,Alt Empordà,17,Girona,Comarques Gironines,2019,0,0,3.027717715,42.37933638,POINT (3.027717715 42.37933638)
080847,08084,Fonollosa,07,Bages,08,Barcelona,Comarques Centrals,2013,0,0,1.668695995,41.76293413,POINT (1.668695995 41.76293413)
250978,25097,Fulleda,18,Garrigues,25,Lleida,Ponent,2020,0,0,1.02431182,41.46305309,POINT (1.02431182 41.46305309)
082188,08218,Sant Joan de Vilatorrada,07,Bages,08,Barcelona,Comarques Centrals,2016,0,0,1.804848323,41.74550716,POINT (1.804848323 41.74550716)
430580,43058,"Figuera, la",29,Priorat,43,Tarragona,Camp de Tarragona,2014,0,0,0.732035727,41.21651919,POINT (0.732035727 41.21651919)
082359,08235,Sant Pol de Mar,21,Maresme,08,Barcelona,Metropolità,2011,0,0,2.621160222,41.60022259,POINT (2.621160222 41.60022259)
250766,25076,"Cogul, el",18,Garrigues,25,Lleida,Ponent,2013,0,0,0.689520695,41.46672232,POINT (0.689520695 41.46672232)
089058,08905,"Palma de Cervelló, la",11,Baix Llobregat,08,Barcelona,Metropolità,2003,0,0,1.971237761,41.41120333,POINT (1.971237761 41.41120333)
251826,25182,Puigverd de Lleida,33,Segrià,25,Lleida,Ponent,2014,0,0,0.733536105,41.54370384,POINT (0.733536105 41.54370384)
170998,17099,Meranges,15,Cerdanya,17,Girona,Alt Pirineu i Aran,2002,0,0,1.786916351,42.44577443,POINT (1.786916351 42.44577443)
430995,43099,"Palma d'Ebre, la",30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2005,0,0,0.665882597,41.28250815,POINT (0.665882597 41.28250815)
250432,25043,"Vall de Boí, la",05,Alta Ribagorça,25,Lleida,Alt Pirineu i Aran,2013,0,0,0.800461177,42.50458673,POINT (0.800461177 42.50458673)
430265,43026,Benissanet,30,Ribera d'Ebre,43,Tarragona,Terres de l'Ebre,2020,0,0,0.635144854,41.05667231,POINT (0.635144854 41.05667231)
171668,17166,Sant Jordi Desvalls,20,Gironès,17,Girona,Comarques Gironines,2021,0,0,2.953539082,42.07208893,POINT (2.953539082 42.07208893)
082671,08267,Sentmenat,40,Vallès Occidental,08,Barcelona,Metropolità,2017,0,0,2.136193226,41.60925884,POINT (2.136193226 41.60925884)
089058,08905,"Palma de Cervelló, la",11,Baix Llobregat,08,Barcelona,Metropolità,2014,0,0,1.971237761,41.41120333,POINT (1.971237761 41.41120333)
170852,17085,Jafre,10,Baix Empordà,17,Girona,Comarques Gironines,2008,0,0,3.010759556,42.07196555,POINT (3.010759556 42.07196555)
081672,08167,Polinyà,40,Vallès Occidental,08,Barcelona,Metropolità,2018,0,16,2.156245284,41.55760939,POINT (2.156245284 41.55760939)
082021,08202,Sant Celoni,41,Vallès Oriental,08,Barcelona,Metropolità,2007,0,0,2.49251912,41.68996299,POINT (2.49251912 41.68996299)
081311,08131,Montesquiu,24,Osona,08,Barcelona,Comarques Centrals,2022,0,0,2.209866277,42.10989357,POINT (2.209866277 42.10989357)
170101,17010,Argelaguer,19,Garrotxa,17,Girona,Comarques Gironines,2010,0,0,2.641698357,42.21340121,POINT (2.641698357 42.21340121)
170139,17013,Begur,10,Baix Empordà,17,Girona,Comarques Gironines,2005,0,0,3.20732264,41.95445697,POINT (3.20732264 41.95445697)
080327,08032,Caldes d'Estrac,21,Maresme,08,Barcelona,Metropolità,2014,0,0,2.527515728,41.57254213,POINT (2.527515728 41.57254213)
251863,25186,Riner,35,Solsonès,25,Lleida,Comarques Centrals,2020,0,0,1.524576147,41.91463777,POINT (1.524576147 41.91463777)
430803,43080,"Masó, la",01,Alt Camp,43,Tarragona,Camp de Tarragona,2013,0,0,1.222709035,41.2348059,POINT (1.222709035 41.2348059)
172018,17201,Toses,31,Ripollès,17,Girona,Comarques Gironines,2010,0,0,2.016964383,42.32174548,POINT (2.016964383 42.32174548)
081290,08129,Muntanyola,24,Osona,08,Barcelona,Comarques Centrals,2022,0,0,2.177584873,41.87840992,POINT (2.177584873 41.87840992)
431747,43174,"Vilella Baixa, la",29,Priorat,43,Tarragona,Camp de Tarragona,2012,0,0,0.761861618,41.22055919,POINT (0.761861618 41.22055919)
431188,43118,Pratdip,08,Baix Camp,43,Tarragona,Camp de Tarragona,2008,0,7,0.871294807,41.05117875,POINT (0.871294807 41.05117875)
170741,17074,Fortià,02,Alt Empordà,17,Girona,Comarques Gironines,2023,0,0,3.040426933,42.24243421,POINT (3.040426933 42.24243421)
