Codi IDESCAT,Codi INE,Municipi,Codi Comarca 2023,Comarca 2023,Codi Província,Província,Àmbit funcional,Any,Iniciats HPO,Acabats HPO,Longitud Municipi,Latitud Municipi,Georeferència Municipi
082423,08242,Marganell,07,Bages,08,Barcelona,Comarques Centrals,2003,0,1,1.793045527,41.64029098,POINT (1.793045527 41.64029098)
081691,08169,"Prat de Llobregat, el",11,Baix Llobregat,08,Barcelona,Metropolità,2021,207,2,2.093044846,41.33073627,POINT (2.093044846 41.33073627)
082384,08238,Sant Quirze del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2004,0,73,2.080999131,41.53283954,POINT (2.080999131 41.53283954)
250404,25040,Balaguer,23,Noguera,25,Lleida,Ponent,2005,8,29,0.804588928,41.78971866,POINT (0.804588928 41.78971866)
431613,43161,Valls,01,Alt Camp,43,Tarragona,Camp de Tarragona,2002,0,30,1.247623975,41.28430482,POINT (1.247623975 41.28430482)
082649,08264,Sant Vicenç de Montalt,21,Maresme,08,Barcelona,Metropolità,2014,25,0,2.508766296,41.57901954,POINT (2.508766296 41.57901954)
081666,08166,"Pobla de Lillet, la",14,Berguedà,08,Barcelona,Comarques Centrals,2007,30,0,1.974683055,42.24338043,POINT (1.974683055 42.24338043)
081136,08113,Manresa,07,Bages,08,Barcelona,Comarques Centrals,2022,0,16,1.826928753,41.72305529,POINT (1.826928753 41.72305529)
251517,25151,Olius,35,Solsonès,25,Lleida,Comarques Centrals,2004,1,0,1.556913968,41.97734627,POINT (1.556913968 41.97734627)
081666,08166,"Pobla de Lillet, la",14,Berguedà,08,Barcelona,Comarques Centrals,2010,21,0,1.974683055,42.24338043,POINT (1.974683055 42.24338043)
170792,17079,Girona,20,Gironès,17,Girona,Comarques Gironines,2020,4,28,2.824865628,41.98315544,POINT (2.824865628 41.98315544)
171175,17117,Palafrugell,10,Baix Empordà,17,Girona,Comarques Gironines,2003,0,18,3.164065976,41.91495458,POINT (3.164065976 41.91495458)
080673,08067,Centelles,24,Osona,08,Barcelona,Comarques Centrals,2009,0,23,2.219100119,41.79769849,POINT (2.219100119 41.79769849)
082634,08263,Sant Vicenç dels Horts,11,Baix Llobregat,08,Barcelona,Metropolità,2009,0,32,2.009712625,41.39333667,POINT (2.009712625 41.39333667)
250169,25016,Alguaire,33,Segrià,25,Lleida,Ponent,2006,14,0,0.583741122,41.73618377,POINT (0.583741122 41.73618377)
081249,08124,Mollet del Vallès,41,Vallès Oriental,08,Barcelona,Metropolità,2006,185,0,2.210310853,41.53541184,POINT (2.210310853 41.53541184)
430206,43020,Banyeres del Penedès,12,Baix Penedès,43,Tarragona,Penedès,2008,39,0,1.580800344,41.27936622,POINT (1.580800344 41.27936622)
080193,08019,Barcelona,13,Barcelonès,08,Barcelona,Metropolità,2013,225,172,2.177241106,41.38240539,POINT (2.177241106 41.38240539)
081234,08123,Molins de Rei,11,Baix Llobregat,08,Barcelona,Metropolità,2002,71,56,2.015962183,41.41359396,POINT (2.015962183 41.41359396)
082628,08262,Sant Vicenç de Castellet,07,Bages,08,Barcelona,Comarques Centrals,2002,18,0,1.863615971,41.6655524,POINT (1.863615971 41.6655524)
080235,08023,Bigues i Riells del Fai,41,Vallès Oriental,08,Barcelona,Metropolità,2010,18,0,2.208271917,41.67932227,POINT (2.208271917 41.67932227)
082055,08205,Sant Cugat del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2002,142,0,2.082391608,41.46985344,POINT (2.082391608 41.46985344)
081108,08110,Malgrat de Mar,21,Maresme,08,Barcelona,Metropolità,2023,0,6,2.740742879,41.64550143,POINT (2.740742879 41.64550143)
250707,25070,Castellserà,38,Urgell,25,Lleida,Ponent,2007,126,0,0.986964286,41.74684408,POINT (0.986964286 41.74684408)
171931,17193,Sils,34,Selva,17,Girona,Comarques Gironines,2006,7,0,2.744337729,41.80858301,POINT (2.744337729 41.80858301)
080961,08096,Granollers,41,Vallès Oriental,08,Barcelona,Metropolità,2007,114,72,2.286822072,41.60808662,POINT (2.286822072 41.60808662)
081960,08196,Sant Andreu de la Barca,11,Baix Llobregat,08,Barcelona,Metropolità,2004,162,0,1.971403604,41.44999966,POINT (1.971403604 41.44999966)
431080,43108,"Pla de Santa Maria, el",01,Alt Camp,43,Tarragona,Camp de Tarragona,2007,38,38,1.288826246,41.36535634,POINT (1.288826246 41.36535634)
171637,17163,Sant Gregori,20,Gironès,17,Girona,Comarques Gironines,2023,0,12,2.759594318,41.99032564,POINT (2.759594318 41.99032564)
170890,17089,Llagostera,20,Gironès,17,Girona,Comarques Gironines,2002,24,12,2.891817464,41.82881009,POINT (2.891817464 41.82881009)
171931,17193,Sils,34,Selva,17,Girona,Comarques Gironines,2008,0,7,2.744337729,41.80858301,POINT (2.744337729 41.80858301)
080039,08003,Alella,21,Maresme,08,Barcelona,Metropolità,2008,61,0,2.295144857,41.49384008,POINT (2.295144857 41.49384008)
080961,08096,Granollers,41,Vallès Oriental,08,Barcelona,Metropolità,2010,238,49,2.286822072,41.60808662,POINT (2.286822072 41.60808662)
082114,08211,Sant Feliu de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2006,104,0,2.046230144,41.38195325,POINT (2.046230144 41.38195325)
082191,08219,Vilassar de Mar,21,Maresme,08,Barcelona,Metropolità,2006,57,0,2.392486809,41.50238859,POINT (2.392486809 41.50238859)
252347,25234,Tremp,25,Pallars Jussà,25,Lleida,Alt Pirineu i Aran,2011,6,0,0.895896972,42.16691811,POINT (0.895896972 42.16691811)
082981,08298,Vic,24,Osona,08,Barcelona,Comarques Centrals,2002,136,48,2.254264193,41.92996761,POINT (2.254264193 41.92996761)
430206,43020,Banyeres del Penedès,12,Baix Penedès,43,Tarragona,Penedès,2009,26,39,1.580800344,41.27936622,POINT (1.580800344 41.27936622)
081402,08140,Navarcles,07,Bages,08,Barcelona,Comarques Centrals,2002,4,0,1.903759781,41.75162689,POINT (1.903759781 41.75162689)
082704,08270,Sitges,17,Garraf,08,Barcelona,Penedès,2018,4,0,1.811838248,41.23508519,POINT (1.811838248 41.23508519)
082212,08221,Sant Just Desvern,11,Baix Llobregat,08,Barcelona,Metropolità,2007,0,54,2.075560984,41.38572828,POINT (2.075560984 41.38572828)
430712,43071,Horta de Sant Joan,37,Terra Alta,43,Tarragona,Terres de l'Ebre,2007,18,0,0.31686019,40.95383083,POINT (0.31686019 40.95383083)
082114,08211,Sant Feliu de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2012,0,43,2.046230144,41.38195325,POINT (2.046230144 41.38195325)
431711,43171,Vila-seca,36,Tarragonès,43,Tarragona,Camp de Tarragona,2003,60,0,1.144805793,41.11094923,POINT (1.144805793 41.11094923)
081213,08121,Mataró,21,Maresme,08,Barcelona,Metropolità,2017,12,0,2.444896864,41.5398099,POINT (2.444896864 41.5398099)
082652,08265,Sant Vicenç de Torelló,24,Osona,08,Barcelona,Comarques Centrals,2023,6,0,2.274015277,42.06260072,POINT (2.274015277 42.06260072)
080569,08056,Castelldefels,11,Baix Llobregat,08,Barcelona,Metropolità,2021,72,0,1.976232924,41.28026946,POINT (1.976232924 41.28026946)
081705,08170,"Prats de Rei, els",06,Anoia,08,Barcelona,Comarques Centrals,2008,15,0,1.542081512,41.70553776,POINT (1.542081512 41.70553776)
081640,08164,"Pla del Penedès, el",03,Alt Penedès,08,Barcelona,Penedès,2007,39,0,1.710276206,41.41836621,POINT (1.710276206 41.41836621)
170084,17008,Anglès,34,Selva,17,Girona,Comarques Gironines,2004,0,15,2.637779014,41.95681994,POINT (2.637779014 41.95681994)
250485,25048,Bell-lloc d'Urgell,27,Pla d'Urgell,25,Lleida,Ponent,2010,25,0,0.779505499,41.63002203,POINT (0.779505499 41.63002203)
251214,25121,Les,39,Val d'Aran,25,Lleida,Alt Pirineu i Aran,2005,0,10,0.709878949,42.81015343,POINT (0.709878949 42.81015343)
171805,17180,Santa Coloma de Farners,34,Selva,17,Girona,Comarques Gironines,2002,0,30,2.662775243,41.86149583,POINT (2.662775243 41.86149583)
081691,08169,"Prat de Llobregat, el",11,Baix Llobregat,08,Barcelona,Metropolità,2003,69,30,2.093044846,41.33073627,POINT (2.093044846 41.33073627)
081944,08194,Sant Adrià de Besòs,13,Barcelonès,08,Barcelona,Metropolità,2016,0,2,2.217787409,41.43006742,POINT (2.217787409 41.43006742)
080945,08094,"Granada, la",03,Alt Penedès,08,Barcelona,Penedès,2003,24,0,1.719478586,41.37688207,POINT (1.719478586 41.37688207)
082896,08289,Torrelles de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2006,9,20,1.981109195,41.35904782,POINT (1.981109195 41.35904782)
081271,08127,Monistrol de Montserrat,07,Bages,08,Barcelona,Comarques Centrals,2005,0,27,1.842759667,41.60979073,POINT (1.842759667 41.60979073)
080924,08092,Gironella,14,Berguedà,08,Barcelona,Comarques Centrals,2009,7,0,1.882846227,42.03383842,POINT (1.882846227 42.03383842)
082212,08221,Sant Just Desvern,11,Baix Llobregat,08,Barcelona,Metropolità,2016,9,0,2.075560984,41.38572828,POINT (2.075560984 41.38572828)
082665,08266,Cerdanyola del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2010,14,352,2.140715332,41.49102342,POINT (2.140715332 41.49102342)
082172,08217,Sant Joan Despí,11,Baix Llobregat,08,Barcelona,Metropolità,2010,21,3,2.054954782,41.36782167,POINT (2.054954782 41.36782167)
170340,17034,Calonge i Sant Antoni,10,Baix Empordà,17,Girona,Comarques Gironines,2009,3,0,3.075838423,41.86107184,POINT (3.075838423 41.86107184)
080018,08001,Abrera,11,Baix Llobregat,08,Barcelona,Metropolità,2011,0,86,1.902237925,41.5162579,POINT (1.902237925 41.5162579)
081017,08101,"Hospitalet de Llobregat, l'",13,Barcelonès,08,Barcelona,Metropolità,2020,73,147,2.099712098,41.35945967,POINT (2.099712098 41.35945967)
081672,08167,Polinyà,40,Vallès Occidental,08,Barcelona,Metropolità,2008,0,76,2.156245284,41.55760939,POINT (2.156245284 41.55760939)
171637,17163,Sant Gregori,20,Gironès,17,Girona,Comarques Gironines,2002,24,0,2.759594318,41.99032564,POINT (2.759594318 41.99032564)
172214,17221,Vilafant,02,Alt Empordà,17,Girona,Comarques Gironines,2002,0,1,2.937795096,42.24663345,POINT (2.937795096 42.24663345)
080193,08019,Barcelona,13,Barcelonès,08,Barcelona,Metropolità,2009,1964,740,2.177241106,41.38240539,POINT (2.177241106 41.38240539)
252075,25207,Solsona,35,Solsonès,25,Lleida,Comarques Centrals,2009,0,24,1.517179245,41.99466233,POINT (1.517179245 41.99466233)
171997,17199,Torroella de Montgrí,10,Baix Empordà,17,Girona,Comarques Gironines,2003,36,0,3.12637678,42.04101493,POINT (3.12637678 42.04101493)
081635,08163,Pineda de Mar,21,Maresme,08,Barcelona,Metropolità,2020,0,1,2.689529503,41.62752246,POINT (2.689529503 41.62752246)
252075,25207,Solsona,35,Solsonès,25,Lleida,Comarques Centrals,2002,37,4,1.517179245,41.99466233,POINT (1.517179245 41.99466233)
080961,08096,Granollers,41,Vallès Oriental,08,Barcelona,Metropolità,2006,124,56,2.286822072,41.60808662,POINT (2.286822072 41.60808662)
080863,08086,"Franqueses del Vallès, les",41,Vallès Oriental,08,Barcelona,Metropolità,2009,0,48,2.297161105,41.63630673,POINT (2.297161105 41.63630673)
080155,08015,Badalona,13,Barcelonès,08,Barcelona,Metropolità,2006,147,84,2.247791638,41.45002603,POINT (2.247791638 41.45002603)
081666,08166,"Pobla de Lillet, la",14,Berguedà,08,Barcelona,Comarques Centrals,2002,12,0,1.974683055,42.24338043,POINT (1.974683055 42.24338043)
170669,17066,Figueres,02,Alt Empordà,17,Girona,Comarques Gironines,2004,0,6,2.960886614,42.2672096,POINT (2.960886614 42.2672096)
179026,17902,Forallac,10,Baix Empordà,17,Girona,Comarques Gironines,2006,32,0,3.055092224,41.95974452,POINT (3.055092224 41.95974452)
080885,08088,"Garriga, la",41,Vallès Oriental,08,Barcelona,Metropolità,2020,20,0,2.285838545,41.68530786,POINT (2.285838545 41.68530786)
172155,17215,Vilablareix,20,Gironès,17,Girona,Comarques Gironines,2010,28,24,2.794042045,41.95277439,POINT (2.794042045 41.95277439)
082093,08209,Sant Fost de Campsentelles,41,Vallès Oriental,08,Barcelona,Metropolità,2005,40,0,2.232936617,41.51875719,POINT (2.232936617 41.51875719)
430542,43054,"Espluga de Francolí, l'",16,Conca de Barberà,43,Tarragona,Camp de Tarragona,2003,51,0,1.104490009,41.39637103,POINT (1.104490009 41.39637103)
082009,08200,Sant Boi de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2012,0,61,2.042704219,41.34752428,POINT (2.042704219 41.34752428)
081136,08113,Manresa,07,Bages,08,Barcelona,Comarques Centrals,2014,5,5,1.826928753,41.72305529,POINT (1.826928753 41.72305529)
080898,08089,Gavà,11,Baix Llobregat,08,Barcelona,Metropolità,2006,166,0,2.004774201,41.30611887,POINT (2.004774201 41.30611887)
171411,17141,Puigcerdà,15,Cerdanya,17,Girona,Alt Pirineu i Aran,2005,4,0,1.926947695,42.43263033,POINT (1.926947695 42.43263033)
430445,43044,"Sénia, la",22,Montsià,43,Tarragona,Terres de l'Ebre,2004,46,0,0.285251665,40.63332816,POINT (0.285251665 40.63332816)
080581,08058,Castellet i la Gornal,03,Alt Penedès,08,Barcelona,Penedès,2012,0,9,1.590703884,41.25340002,POINT (1.590703884 41.25340002)
082845,08284,Tordera,21,Maresme,08,Barcelona,Metropolità,2005,0,54,2.718763122,41.69902461,POINT (2.718763122 41.69902461)
250997,25099,Golmés,27,Pla d'Urgell,25,Lleida,Ponent,2005,0,15,0.933110148,41.63260825,POINT (0.933110148 41.63260825)
431233,43123,Reus,08,Baix Camp,43,Tarragona,Camp de Tarragona,2002,42,115,1.108491969,41.15501639,POINT (1.108491969 41.15501639)
170097,17009,Arbúcies,34,Selva,17,Girona,Comarques Gironines,2008,9,0,2.513754625,41.81600431,POINT (2.513754625 41.81600431)
251351,25135,Miralcamp,27,Pla d'Urgell,25,Lleida,Ponent,2006,0,11,0.88020209,41.60459409,POINT (0.88020209 41.60459409)
431233,43123,Reus,08,Baix Camp,43,Tarragona,Camp de Tarragona,2022,0,2,1.108491969,41.15501639,POINT (1.108491969 41.15501639)
252402,25240,Vallfogona de Balaguer,23,Noguera,25,Lleida,Ponent,2007,0,16,0.816350796,41.75200775,POINT (0.816350796 41.75200775)
250501,25050,Bellpuig,38,Urgell,25,Lleida,Ponent,2008,19,0,1.012110106,41.62565452,POINT (1.012110106 41.62565452)
430167,43016,"Arboç, l'",12,Baix Penedès,43,Tarragona,Penedès,2011,12,0,1.603603923,41.26750259,POINT (1.603603923 41.26750259)
081234,08123,Molins de Rei,11,Baix Llobregat,08,Barcelona,Metropolità,2018,34,0,2.015962183,41.41359396,POINT (2.015962183 41.41359396)
082135,08213,Sant Fruitós de Bages,07,Bages,08,Barcelona,Comarques Centrals,2011,61,0,1.87327387,41.75067462,POINT (1.87327387 41.75067462)
439018,43901,Deltebre,09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2010,21,19,0.722777588,40.71960517,POINT (0.722777588 40.71960517)
431331,43133,Roquetes,09,Baix Ebre,43,Tarragona,Terres de l'Ebre,2002,26,26,0.503011157,40.81838249,POINT (0.503011157 40.81838249)
170237,17023,Blanes,34,Selva,17,Girona,Comarques Gironines,2003,12,0,2.791605671,41.67403461,POINT (2.791605671 41.67403461)
250077,25007,Albatàrrec,33,Segrià,25,Lleida,Ponent,2009,28,0,0.605376149,41.57307862,POINT (0.605376149 41.57307862)
171931,17193,Sils,34,Selva,17,Girona,Comarques Gironines,2022,0,1,2.744337729,41.80858301,POINT (2.744337729 41.80858301)
430043,43004,Alcanar,22,Montsià,43,Tarragona,Terres de l'Ebre,2005,20,59,0.481966932,40.5428638,POINT (0.481966932 40.5428638)
080734,08073,Cornellà de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2018,145,66,2.070159567,41.35517145,POINT (2.070159567 41.35517145)
082824,08282,Tiana,21,Maresme,08,Barcelona,Metropolità,2012,0,60,2.269019357,41.48172848,POINT (2.269019357 41.48172848)
250404,25040,Balaguer,23,Noguera,25,Lleida,Ponent,2002,27,105,0.804588928,41.78971866,POINT (0.804588928 41.78971866)
431628,43162,Vandellòs i l'Hospitalet de l'Infant,08,Baix Camp,43,Tarragona,Camp de Tarragona,2009,0,36,0.831528354,41.01992442,POINT (0.831528354 41.01992442)
251193,25119,Juneda,18,Garrigues,25,Lleida,Ponent,2008,0,24,0.825199319,41.54870764,POINT (0.825199319 41.54870764)
251569,25156,Os de Balaguer,23,Noguera,25,Lleida,Ponent,2009,12,0,0.718450186,41.87072639,POINT (0.718450186 41.87072639)
252402,25240,Vallfogona de Balaguer,23,Noguera,25,Lleida,Ponent,2005,16,0,0.816350796,41.75200775,POINT (0.816350796 41.75200775)
171805,17180,Santa Coloma de Farners,34,Selva,17,Girona,Comarques Gironines,2012,0,66,2.662775243,41.86149583,POINT (2.662775243 41.86149583)
081923,08192,Santpedor,07,Bages,08,Barcelona,Comarques Centrals,2002,4,0,1.839177662,41.78327337,POINT (1.839177662 41.78327337)
082172,08217,Sant Joan Despí,11,Baix Llobregat,08,Barcelona,Metropolità,2003,8,33,2.054954782,41.36782167,POINT (2.054954782 41.36782167)
082233,08223,Sant Llorenç Savall,40,Vallès Occidental,08,Barcelona,Metropolità,2008,21,0,2.059726584,41.67938291,POINT (2.059726584 41.67938291)
431482,43148,Tarragona,36,Tarragonès,43,Tarragona,Camp de Tarragona,2006,133,44,1.254358212,41.11743424,POINT (1.254358212 41.11743424)
080155,08015,Badalona,13,Barcelonès,08,Barcelona,Metropolità,2015,96,63,2.247791638,41.45002603,POINT (2.247791638 41.45002603)
080478,08047,Cardona,07,Bages,08,Barcelona,Comarques Centrals,2016,0,11,1.680327797,41.91311035,POINT (1.680327797 41.91311035)
081923,08192,Santpedor,07,Bages,08,Barcelona,Comarques Centrals,2007,15,0,1.839177662,41.78327337,POINT (1.839177662 41.78327337)
081120,08112,Manlleu,24,Osona,08,Barcelona,Comarques Centrals,2012,4,18,2.283578064,41.9999391,POINT (2.283578064 41.9999391)
082457,08245,Santa Coloma de Gramenet,13,Barcelonès,08,Barcelona,Metropolità,2020,30,27,2.207934468,41.45214935,POINT (2.207934468 41.45214935)
083054,08305,Vilafranca del Penedès,03,Alt Penedès,08,Barcelona,Penedès,2004,6,0,1.697222865,41.34649761,POINT (1.697222865 41.34649761)
083015,08301,Viladecans,11,Baix Llobregat,08,Barcelona,Metropolità,2015,42,0,2.019652409,41.31589677,POINT (2.019652409 41.31589677)
252326,25232,Torres de Segre,33,Segrià,25,Lleida,Ponent,2007,0,12,0.512600714,41.53516991,POINT (0.512600714 41.53516991)
252173,25217,Tàrrega,38,Urgell,25,Lleida,Ponent,2003,31,33,1.139054429,41.64628389,POINT (1.139054429 41.64628389)
250997,25099,Golmés,27,Pla d'Urgell,25,Lleida,Ponent,2004,15,0,0.933110148,41.63260825,POINT (0.933110148 41.63260825)
082824,08282,Tiana,21,Maresme,08,Barcelona,Metropolità,2007,120,0,2.269019357,41.48172848,POINT (2.269019357 41.48172848)
430379,43037,Calafell,12,Baix Penedès,43,Tarragona,Penedès,2023,110,0,1.568712715,41.20095546,POINT (1.568712715 41.20095546)
250349,25034,Artesa de Segre,23,Noguera,25,Lleida,Ponent,2010,0,35,1.045473965,41.89543837,POINT (1.045473965 41.89543837)
082114,08211,Sant Feliu de Llobregat,11,Baix Llobregat,08,Barcelona,Metropolità,2018,24,9,2.046230144,41.38195325,POINT (2.046230144 41.38195325)
080863,08086,"Franqueses del Vallès, les",41,Vallès Oriental,08,Barcelona,Metropolità,2020,6,15,2.297161105,41.63630673,POINT (2.297161105 41.63630673)
080060,08006,Arenys de Mar,21,Maresme,08,Barcelona,Metropolità,2021,50,0,2.551624094,41.57953396,POINT (2.551624094 41.57953396)
082824,08282,Tiana,21,Maresme,08,Barcelona,Metropolità,2021,0,80,2.269019357,41.48172848,POINT (2.269019357 41.48172848)
080462,08046,Cardedeu,41,Vallès Oriental,08,Barcelona,Metropolità,2011,0,22,2.355346668,41.63829179,POINT (2.355346668 41.63829179)
082665,08266,Cerdanyola del Vallès,40,Vallès Occidental,08,Barcelona,Metropolità,2007,352,0,2.140715332,41.49102342,POINT (2.140715332 41.49102342)
431384,43138,Santa Bàrbara,22,Montsià,43,Tarragona,Terres de l'Ebre,2004,1,0,0.492828019,40.71434449,POINT (0.492828019 40.71434449)
082172,08217,Sant Joan Despí,11,Baix Llobregat,08,Barcelona,Metropolità,2017,84,27,2.054954782,41.36782167,POINT (2.054954782 41.36782167)
171805,17180,Santa Coloma de Farners,34,Selva,17,Girona,Comarques Gironines,2022,0,2,2.662775243,41.86149583,POINT (2.662775243 41.86149583)
431310,43131,Roda de Berà,36,Tarragonès,43,Tarragona,Camp de Tarragona,2006,11,0,1.456926185,41.18600197,POINT (1.456926185 41.18600197)
172155,17215,Vilablareix,20,Gironès,17,Girona,Comarques Gironines,2012,0,46,2.794042045,41.95277439,POINT (2.794042045 41.95277439)
431613,43161,Valls,01,Alt Camp,43,Tarragona,Camp de Tarragona,2021,7,0,1.247623975,41.28430482,POINT (1.247623975 41.28430482)
081878,08187,Sabadell,40,Vallès Occidental,08,Barcelona,Metropolità,2006,372,245,2.108551925,41.54637803,POINT (2.108551925 41.54637803)
081568,08156,Palau-solità i Plegamans,40,Vallès Occidental,08,Barcelona,Metropolità,2018,3,0,2.178421008,41.58754343,POINT (2.178421008 41.58754343)
082310,08231,Sant Pere de Ribes,17,Garraf,08,Barcelona,Penedès,2004,46,111,1.772114573,41.26230332,POINT (1.772114573 41.26230332)
